id,region,distrito,latitud_a,longitud_a
22900015,Lima, Vegueta,-10.90032833,-77.63600499
22910015,Lima, Vegueta,-11.01259833,-77.64781666
22920015,Lima, Veintisiete de Novi,-11.20717,-76.7743
22930015,Lima, Villa El Salvador,-12.19909,-76.95605000000001
22940015,Lima, Villa El Salvador,-12.21176,-76.94159999999999
22950015,Lima, Villa El Salvador,-12.20964,-76.93947
22960015,Lima, Villa El Salvador,-12.23379,-76.93997
22970015,Lima, Villa El Salvador,-12.23605,-76.91391
22980015,Lima, Villa El Salvador,-12.24386,-76.92027
22990015,Lima, Villa El Salvador,-12.19076,-76.94696
23000015,Lima, Villa El Salvador,-12.24375,-76.93693
23010015,Lima, Villa El Salvador,-12.21387,-76.95249
23020015,Lima, Villa El Salvador,-12.22534,-76.9366
23030015,Lima, Villa María del Tr,-12.13097,-76.94172
23040015,Lima, Villa María del Tr,-12.16117,-76.94642
23050015,Lima, Villa María del Tr,-12.20887,-76.91670000000001
23060015,Lima, Villa María del Tr,-12.21076,-76.91585000000001
23070015,Lima, Villa María del Tr,-12.15133,-76.90958999999999
23080015,Lima, Villa María del Tr,-12.14548,-76.93705
23090015,Lima, Villa María del Tr,-12.16113,-76.94880000000001
23100015,Lima, Villa María del Tr,-12.1676,-76.94273
23110015,Lima, Villa María del Tr,-12.17521,-76.94014
23120015,Lima, Villa María del Tr,-12.20732,-76.90416000000001
23130015,Lima, Villa María del Tr,-12.16214,-76.92748
23140015,Lima, Yauyos,-12.49410166,-75.91192833
23150015,Lima, Yauyos,-12.58697833,-75.94602333
23160016,Loreto, Andoas,-3.47548,-76.4324
23170016,Loreto, Balsapuerto,-5.797873333,-76.59780499999999
23180016,Loreto, Balsapuerto,-5.845716666,-76.54554
23190016,Loreto, Balsapuerto,-5.85307,-76.56222166000001
23200016,Loreto, Barranca,-4.82731,-76.55983999999999
23210016,Loreto, Barranca,-4.82831,-76.54882000000001
23220016,Loreto, Belén,-3.76467,-73.24992
23230016,Loreto, Belén,-3.76913,-73.26945000000001
23240016,Loreto, Belén,-3.77428,-73.26159
23250016,Loreto, Belén,-3.7736,-73.27109
23260016,Loreto, Belén,-3.75849,-73.24908000000001
23270016,Loreto, Belén,-3.75982,-73.24852
23280016,Loreto, Belén,-3.76659,-73.26067999999999
23290016,Loreto, Belén,-3.776,-73.26271
23300016,Loreto, Belén,-3.991615973,-73.35202051
23310016,Loreto, Belén,-3.979207771,-73.34552483
23320016,Loreto, Cahuapanas,-5.245556666,-77.11377499
23330016,Loreto, Cahuapanas,-5.242591666,-77.06197
23340016,Loreto, Contamana,-7.34948,-75.01127
23350016,Loreto, Contamana,-7.35768,-74.99717
23360016,Loreto, Emilio San Martín,-5.709693332,-74.34954666
23370016,Loreto, Emilio San Martín,-5.781863333,-74.31661333
23380016,Loreto, Emilio San Martín,-5.765853333,-74.33011166
23390016,Loreto, Fernando Lores,-4.00246,-73.15949999999999
23400016,Loreto, Fernando Lores,-3.860231667,-73.15478499
23410016,Loreto, Indiana,-3.492461666,-72.97753166
23420016,Loreto, Indiana,-3.49997,-73.044
23430016,Loreto, Iquitos,-3.7339,-73.24974
23440016,Loreto, Iquitos,-3.73489,-73.25440999999999
23450016,Loreto, Iquitos,-3.73669,-73.25018
23460016,Loreto, Iquitos,-3.74006,-73.24525
23470016,Loreto, Iquitos,-3.7416,-73.24323
23480016,Loreto, Iquitos,-3.74244,-73.25733
23490016,Loreto, Iquitos,-3.74815,-73.25535000000001
23500016,Loreto, Iquitos,-3.75481,-73.25145000000001
23510016,Loreto, Iquitos,-3.75274,-73.25552
23520016,Loreto, Iquitos,-3.75513,-73.25834999999999
23530016,Loreto, Iquitos,-3.75149,-73.26926
23540016,Loreto, Iquitos,-3.75511,-73.27367
23550016,Loreto, Iquitos,-3.75295,-73.26609000000001
23560016,Loreto, Iquitos,-3.73425,-73.26132
23570016,Loreto, Iquitos,-3.7301,-73.26964
23580016,Loreto, Iquitos,-3.73959,-73.26133
23590016,Loreto, Iquitos,-3.73956,-73.25506
23600016,Loreto, Iquitos,-3.74723,-73.24976
23610016,Loreto, Iquitos,-3.75246,-73.2529
23620016,Loreto, Iquitos,-3.75662,-73.24807
23630016,Loreto, Iquitos,-3.75338,-73.25699
23640016,Loreto, Jeberos,-5.29516,-76.28324000000001
23650016,Loreto, Lagunas,-4.723318332,-76.10285500000001
23660016,Loreto, Lagunas,-4.805028332,-76.00839999
23670016,Loreto, Las Amazonas,-3.585805045,-72.16138457
23680016,Loreto, Las Amazonas,-3.628886667,-72.26772166000001
23690016,Loreto, Las Amazonas,-3.598953332,-72.22284166
23700016,Loreto, Manseriche,-4.69916,-77.21174833000001
23710016,Loreto, Manseriche,-4.706486667,-77.19569
23720016,Loreto, Maquia,-5.839073333,-74.60343833
23730016,Loreto, Maquia,-5.815741667,-74.57995333
23740016,Loreto, Mazan,-3.49583,-73.0877
23750016,Loreto, Mazan,-3.49729,-73.08616000000001
23760016,Loreto, Mazan,-3.42775,-73.318555
23770016,Loreto, Mazan,-3.3528,-73.20930666
23780016,Loreto, Mazan,-3.313183333,-73.21567166
23790016,Loreto, Mazan,-3.509741666,-73.11655500000001
23800016,Loreto, Mazan,-3.518071667,-73.15575999000001
23810016,Loreto, Morona,-3.366576666,-77.56697666
23820016,Loreto, Morona,-3.609589999,-77.39319666
23830016,Loreto, Nauta,-4.50372,-73.56952
23840016,Loreto, Nauta,-4.51071,-73.57912
23850016,Loreto, Nauta,-4.54907,-74.10241666
23860016,Loreto, Nauta,-4.515071667,-74.10425333000001
23870016,Loreto, Nauta,-4.50516,-73.57184
23880016,Loreto, Nauta,-4.56329,-73.66140333
23890016,Loreto, Nauta,-4.558619999,-73.63559832999999
23900016,Loreto, Nauta,-4.570513333,-73.68986166000001
23910016,Loreto, Padre Márquez,-7.76134,-74.92666
23920016,Loreto, Parinari,-4.585393333,-74.44244666
23930016,Loreto, Parinari,-4.559128332,-74.47559333
23940016,Loreto, Parinari,-4.503833333,-74.545165
23950016,Loreto, Punchana,-3.7264,-73.25906000000001
23960016,Loreto, Punchana,-3.73043,-73.25100000000001
23970016,Loreto, Punchana,-3.71568,-73.24692
23980016,Loreto, Punchana,-3.73471,-73.24254000000001
23990016,Loreto, Punchana,-3.71748,-73.24836999999999
24000016,Loreto, Punchana,-3.72868,-73.26047
24010016,Loreto, Punchana,-3.72959,-73.25588000000001
24020016,Loreto, Punchana,-3.72235,-73.2458
24030016,Loreto, Punchana,-3.72048,-73.24141
24040016,Loreto, Punchana,-3.72522,-73.2414
24050016,Loreto, Punchana,-3.72309,-73.24446
24060016,Loreto, Punchana,-3.73224,-73.24545999999999
24070016,Loreto, Ramón Castilla,-3.942378332,-70.44963499000001
24080016,Loreto, Ramón Castilla,-3.91238,-70.50837
24090016,Loreto, Ramón Castilla,-3.944984999,-70.355225
24100016,Loreto, Ramón Castilla,-3.939246667,-70.34736
24110016,Loreto, Ramón Castilla,-3.880673332,-70.28908165999999
24120016,Loreto, Requena,-5.06056,-73.85093999999999
24130016,Loreto, Requena,-5.07882,-73.85668
24140016,Loreto, San Juan Bautista,-3.78182,-73.28796
24150016,Loreto, San Juan Bautista,-3.77972,-73.29188000000001
24160016,Loreto, San Juan Bautista,-3.78774,-73.29066
24170016,Loreto, San Juan Bautista,-3.78998,-73.28796
24180016,Loreto, San Juan Bautista,-3.78227,-73.29547
24190016,Loreto, San Juan Bautista,-3.78635,-73.33741000000001
24200016,Loreto, San Juan Bautista,-3.76971,-73.29621
24210016,Loreto, San Juan Bautista,-4.280553088,-73.71312805
24220016,Loreto, San Juan Bautista,-4.271508663,-73.59216274000001
24230016,Loreto, San Juan Bautista,-3.77375,-73.30145
24240016,Loreto, San Juan Bautista,-3.76326,-73.27401
24250016,Loreto, San Juan Bautista,-3.76505,-73.28066
24260016,Loreto, San Juan Bautista,-3.77351,-73.27970000000001
24270016,Loreto, San Juan Bautista,-3.78329,-73.28681
24280016,Loreto, San Juan Bautista,-3.81707,-73.32843
24290016,Loreto, San Juan Bautista,-3.79214,-73.3038
24300016,Loreto, San Juan Bautista,-3.842773807,-73.33698975999999
24310016,Loreto, Santa Cruz,-5.690553332,-75.88585666
24320016,Loreto, Santa Cruz,-5.685548332,-75.91898499
24330016,Loreto, Saquena,-4.768076666,-73.62571833
24340016,Loreto, Saquena,-4.776441667,-73.64365832999999
24350016,Loreto, Sarayacu,-6.56173,-75.17339
24360016,Loreto, Sarayacu,-6.0382,-74.85404
24370016,Loreto, Sarayacu,-6.04098,-74.85494
24380016,Loreto, Teniente Cesar Lóp,-5.95602,-75.96168
24390016,Loreto, Teniente Cesar Lóp,-6.092831667,-75.80951333
24400016,Loreto, Teniente Cesar Lóp,-6.10729,-75.75631666
24410016,Loreto, Teniente Cesar Lóp,-6.111558332,-75.77009166000001
24420016,Loreto, Torres Causana,-.97227,-75.18365
24430016,Loreto, Torres Causana,-1.792768332,-74.70730166
24440016,Loreto, Torres Causana,-1.749496667,-74.72011833000001
24450016,Loreto, Trompeteros,-3.80508,-75.06298
24460016,Loreto, Vargas Guerra,-6.91296,-75.15826
24470016,Loreto, Yaquerana,-5.14993,-72.87594
24480016,Loreto, Yavari,-4.35251,-70.04265
24490016,Loreto, Yurimaguas,-5.88549,-76.11852
24500016,Loreto, Yurimaguas,-5.88855,-76.11458
24510016,Loreto, Yurimaguas,-5.89599,-76.10415999999999
24520016,Loreto, Yurimaguas,-5.90676,-76.10577000000001
24530016,Loreto, Yurimaguas,-6.042194056,-76.15715362
24540016,Loreto, Yurimaguas,-6.047532282,-76.17698609
24550016,Loreto, Yurimaguas,-5.90016,-76.10988
24560016,Loreto, Yurimaguas,-5.89853,-76.11224
24570016,Loreto, Yurimaguas,-6.020333797,-76.17245933
24580017,Madre de Dios, Fitzcarrald,-11.72979499,-71.64481333000001
24590017,Madre de Dios, Huepetuhe,-12.9955,-70.53055000000001
24600017,Madre de Dios, Huepetuhe,-13.03456,-70.42793
24610017,Madre de Dios, Huepetuhe,-12.99571,-70.52686
24620017,Madre de Dios, Huepetuhe,-12.99958,-70.53462
24630017,Madre de Dios, Huepetuhe,-13.00127,-70.53146
24640017,Madre de Dios, Huepetuhe,-13.03402,-70.43040000000001
24650017,Madre de Dios, Huepetuhe,-12.9973,-70.52794
24660017,Madre de Dios, Huepetuhe,-12.98243002,-70.59060083
24670017,Madre de Dios, Iberia,-11.4022,-69.48896000000001
24680017,Madre de Dios, Iberia,-11.40523,-69.48573
24690017,Madre de Dios, Iberia,-11.33148552,-69.61521488
24700017,Madre de Dios, Iberia,-11.40892,-69.48480000000001
24710017,Madre de Dios, Iberia,-11.40655,-69.49281000000001
24720017,Madre de Dios, Iberia,-11.34282333,-69.50949833
24730017,Madre de Dios, Iberia,-11.31832833,-69.46142833
24740017,Madre de Dios, Inambari,-13.10103,-70.36772000000001
24750017,Madre de Dios, Inambari,-13.09364,-70.36506
24760017,Madre de Dios, Inambari,-13.10256,-70.36873
24770017,Madre de Dios, Iñapari,-10.94632,-69.57626000000001
24780017,Madre de Dios, Iñapari,-10.95388,-69.57786
24790017,Madre de Dios, Laberinto,-12.71611,-69.58660999999999
24800017,Madre de Dios, Laberinto,-12.71718,-69.58360999999999
24810017,Madre de Dios, Laberinto,-12.71902,-69.58466
24820017,Madre de Dios, Laberinto,-12.72668,-69.58020000000001
24830017,Madre de Dios, Laberinto,-12.699508,-69.63655799
24840017,Madre de Dios, Laberinto,-12.70530499,-69.672702
24850017,Madre de Dios, Las Piedras,-11.93534,-69.11834
24860017,Madre de Dios, Las Piedras,-11.978545,-69.24129666
24870017,Madre de Dios, Las Piedras,-11.99802,-69.20360333000001
24880017,Madre de Dios, Las Piedras,-12.01179833,-69.06489500000001
24890017,Madre de Dios, Las Piedras,-12.34204869,-69.16063363000001
24900017,Madre de Dios, Las Piedras,-12.53372486,-69.16478709
24910017,Madre de Dios, Las Piedras,-12.48949278,-69.20806224
24920017,Madre de Dios, Las Piedras,-12.37923,-69.14790666
24930017,Madre de Dios, Las Piedras,-12.40536544,-68.80272572
24940017,Madre de Dios, Las Piedras,-12.27962,-69.15224000000001
24950017,Madre de Dios, Las Piedras,-11.93858,-69.12137
24960017,Madre de Dios, Las Piedras,-12.09769666,-69.46971499999999
24970017,Madre de Dios, Las Piedras,-12.20766867,-69.12915489
24980017,Madre de Dios, Madre de Dios,-12.58176405,-70.20172562000001
24990017,Madre de Dios, Madre de Dios,-12.60373,-70.08900998999999
25000017,Madre de Dios, Manu,-12.83329,-71.36532
25010017,Madre de Dios, Manu,-12.49242666,-71.17236833
25020017,Madre de Dios, Manu,-12.61582333,-71.37436166000001
25030017,Madre de Dios, Manu,-12.66565499,-71.356905
25040017,Madre de Dios, Tahuamanu,-11.45437,-69.32239
25050017,Madre de Dios, Tahuamanu,-11.37910997,-69.32156997
25060017,Madre de Dios, Tahuamanu,-11.61073166,-69.26163999000001
25070017,Madre de Dios, Tambopata,-12.5798,-69.20393
25080017,Madre de Dios, Tambopata,-12.58054,-69.20114
25090017,Madre de Dios, Tambopata,-12.58151,-69.19186999999999
25100017,Madre de Dios, Tambopata,-12.5865,-69.19472
25110017,Madre de Dios, Tambopata,-12.57927,-69.19535999999999
25120017,Madre de Dios, Tambopata,-12.5757,-69.19364
25130017,Madre de Dios, Tambopata,-12.58006,-69.19175
25140017,Madre de Dios, Tambopata,-12.58692,-69.19049
25150017,Madre de Dios, Tambopata,-12.59006,-69.19328
25160017,Madre de Dios, Tambopata,-12.59373,-69.17916
25170017,Madre de Dios, Tambopata,-12.59012,-69.18613000000001
25180017,Madre de Dios, Tambopata,-12.59173,-69.18658000000001
25190017,Madre de Dios, Tambopata,-12.59734,-69.18321
25200017,Madre de Dios, Tambopata,-12.5956,-69.1765
25210017,Madre de Dios, Tambopata,-12.59655,-69.17962
25220017,Madre de Dios, Tambopata,-12.6019,-69.17872
25230017,Madre de Dios, Tambopata,-12.59549,-69.18726
25240017,Madre de Dios, Tambopata,-12.5963,-69.18799
25250017,Madre de Dios, Tambopata,-12.60064,-69.1887
25260017,Madre de Dios, Tambopata,-12.60371,-69.18764
25270017,Madre de Dios, Tambopata,-12.59535,-69.19269
25280017,Madre de Dios, Tambopata,-12.59119,-69.19981
25290017,Madre de Dios, Tambopata,-12.59414,-69.20336
25300017,Madre de Dios, Tambopata,-12.59442,-69.19857
25310017,Madre de Dios, Tambopata,-12.59774,-69.19492
25320017,Madre de Dios, Tambopata,-12.60152,-69.21201000000001
25330017,Madre de Dios, Tambopata,-12.60504,-69.21055
25340017,Madre de Dios, Tambopata,-12.6036,-69.21475
25350017,Madre de Dios, Tambopata,-12.60268,-69.21773
25360017,Madre de Dios, Tambopata,-12.60785,-69.21739
25370017,Madre de Dios, Tambopata,-12.60233,-69.19402
25380017,Madre de Dios, Tambopata,-12.60763,-69.19361000000001
25390017,Madre de Dios, Tambopata,-12.60422,-69.19535999999999
25400017,Madre de Dios, Tambopata,-12.57166,-69.19329999999999
25410017,Madre de Dios, Tambopata,-12.60762,-69.20493
25420017,Madre de Dios, Tambopata,-12.54772666,-69.37128833
25430017,Madre de Dios, Tambopata,-12.54263666,-69.19419833000001
25440017,Madre de Dios, Tambopata,-12.52957,-69.213595
25450017,Madre de Dios, Tambopata,-12.57697,-69.20124
25460017,Madre de Dios, Tambopata,-12.59084,-69.19088000000001
25470017,Madre de Dios, Tambopata,-12.5855,-69.20359000000001
25480017,Madre de Dios, Tambopata,-12.58746,-69.19646
25490017,Madre de Dios, Tambopata,-12.59084,-69.20344
25500017,Madre de Dios, Tambopata,-12.58527,-69.194
25510017,Madre de Dios, Tambopata,-12.58278,-69.19996999999999
25520017,Madre de Dios, Tambopata,-12.57779,-69.19882
25530017,Madre de Dios, Tambopata,-12.58394,-69.18872
25540017,Madre de Dios, Tambopata,-12.58595,-69.1867
25550017,Madre de Dios, Tambopata,-12.58843,-69.19008
25560017,Madre de Dios, Tambopata,-12.5898,-69.19004
25570017,Madre de Dios, Tambopata,-12.5892,-69.18143000000001
25580017,Madre de Dios, Tambopata,-12.59278,-69.18379
25590017,Madre de Dios, Tambopata,-12.59543,-69.18129
25600017,Madre de Dios, Tambopata,-12.59472,-69.1833
25610017,Madre de Dios, Tambopata,-12.59356,-69.18617
25620017,Madre de Dios, Tambopata,-12.59345,-69.18747999999999
25630017,Madre de Dios, Tambopata,-12.59515,-69.17528
25640017,Madre de Dios, Tambopata,-12.59883,-69.17865999999999
25650017,Madre de Dios, Tambopata,-12.60014,-69.17965
25660017,Madre de Dios, Tambopata,-12.59388,-69.19110000000001
25670017,Madre de Dios, Tambopata,-12.58505,-69.19902
25680017,Madre de Dios, Tambopata,-12.58624,-69.20855
25690017,Madre de Dios, Tambopata,-12.59057,-69.21024
25700017,Madre de Dios, Tambopata,-12.59623,-69.20566
25710017,Madre de Dios, Tambopata,-12.59377,-69.19878
25720017,Madre de Dios, Tambopata,-12.59558,-69.19884
25730017,Madre de Dios, Tambopata,-12.59707,-69.19977
25740017,Madre de Dios, Tambopata,-12.60046,-69.1989
25750017,Madre de Dios, Tambopata,-12.60578,-69.21646
25760017,Madre de Dios, Tambopata,-12.60236,-69.19081
25770017,Madre de Dios, Tambopata,-12.57357,-69.20388
25780017,Madre de Dios, Tambopata,-12.58486,-69.20636
25790017,Madre de Dios, Tambopata,-12.56946463,-69.27053137999999
25800017,Madre de Dios, Tambopata,-12.68762518,-69.39926045
25810017,Madre de Dios, Tambopata,-12.66812249,-69.34874712
25820018,Moquegua, Carumas,-16.52996669,-70.36284000000001
25830018,Moquegua, Chojata,-16.377817,-70.72897699000001
25840018,Moquegua, Cuchumbaya,-16.75962,-70.71290000000001
25850018,Moquegua, Cuchumbaya,-16.75094,-70.68564000000001
25860018,Moquegua, Cuchumbaya,-16.76668666,-70.72250333
25870018,Moquegua, Cuchumbaya,-16.78723396,-70.66780464999999
25880018,Moquegua, Ichuña,-16.14417333,-70.61816500000001
25890018,Moquegua, Ichuña,-16.14203,-70.53699
25900018,Moquegua, Ilo,-17.62972,-71.33375
25910018,Moquegua, Ilo,-17.6315,-71.33575
25920018,Moquegua, Ilo,-17.63596,-71.33983000000001
25930018,Moquegua, Ilo,-17.63946,-71.33845
25940018,Moquegua, Ilo,-17.64407,-71.34264
25950018,Moquegua, Ilo,-17.63777,-71.32144
25960018,Moquegua, Ilo,-17.63254,-71.32149
25970018,Moquegua, Ilo,-17.64787,-71.32753
25980018,Moquegua, Ilo,-17.65106,-71.32733
25990018,Moquegua, Ilo,-17.64361,-71.32053000000001
26000018,Moquegua, Ilo,-17.65017,-71.3143
26010018,Moquegua, Ilo,-17.65165,-71.31486
26020018,Moquegua, Ilo,-17.65342,-71.31322
26030018,Moquegua, Ilo,-17.64606,-71.34117000000001
26040018,Moquegua, Ilo,-17.65027,-71.34112
26050018,Moquegua, Ilo,-17.65009,-71.34555
26060018,Moquegua, Ilo,-17.6516,-71.34220000000001
26070018,Moquegua, Ilo,-17.65713,-71.34381999999999
26080018,Moquegua, Ilo,-17.65687,-71.34610000000001
26090018,Moquegua, Ilo,-17.62885,-71.32692
26100018,Moquegua, Ilo,-17.6322,-71.32356
26110018,Moquegua, Ilo,-17.6418,-71.31265999999999
26120018,Moquegua, Ilo,-17.65328,-71.33194
26130018,Moquegua, Ilo,-17.63405,-71.33324
26140018,Moquegua, Ilo,-17.64247,-71.34156
26150018,Moquegua, Ilo,-17.64312,-71.32731
26160018,Moquegua, Ilo,-17.64811,-71.32599
26170018,Moquegua, Ilo,-17.64283,-71.3222
26180018,Moquegua, Ilo,-17.64216,-71.31814
26190018,Moquegua, Ilo,-17.64372,-71.31383
26200018,Moquegua, Ilo,-17.6559,-71.31372
26210018,Moquegua, Ilo,-17.65593,-71.31138
26220018,Moquegua, Ilo,-17.6532,-71.32144
26230018,Moquegua, Ilo,-17.65598,-71.32035000000001
26240018,Moquegua, Ilo,-17.64881,-71.33685
26250018,Moquegua, Ilo,-17.65823,-71.33929999999999
26260018,Moquegua, Ilo,-17.65674,-71.34077000000001
26270018,Moquegua, Ilo,-17.64858,-71.34480000000001
26280018,Moquegua, Ilo,-17.62707,-71.33635
26290018,Moquegua, Ilo,-17.6301,-71.32395
26300018,Moquegua, Moquegua,-17.18702,-70.9322
26310018,Moquegua, Moquegua,-17.18924,-70.9318
26320018,Moquegua, Moquegua,-17.1911,-70.92807999999999
26330018,Moquegua, Moquegua,-17.18753,-70.92447
26340018,Moquegua, Moquegua,-17.19275,-70.93183000000001
26350018,Moquegua, Moquegua,-17.19444,-70.92903
26360018,Moquegua, Moquegua,-17.19838,-70.93380999999999
26370018,Moquegua, Moquegua,-17.19796,-70.93827
26380018,Moquegua, Moquegua,-17.19293,-70.94684
26390018,Moquegua, Moquegua,-17.19532,-70.94656000000001
26400018,Moquegua, Moquegua,-17.20728,-70.95162999999999
26410018,Moquegua, Moquegua,-17.20455,-70.95623999999999
26420018,Moquegua, Moquegua,-17.20782,-70.94446000000001
26430018,Moquegua, Moquegua,-17.20122,-70.94565
26440018,Moquegua, Moquegua,-17.20998,-70.94315
26450018,Moquegua, Moquegua,-17.19143,-70.92166
26460018,Moquegua, Moquegua,-17.20219,-70.91288
26470018,Moquegua, Moquegua,-17.20801,-70.92896
26480018,Moquegua, Moquegua,-17.20184,-70.93641
26490018,Moquegua, Moquegua,-17.20788,-70.93702
26500018,Moquegua, Moquegua,-17.21026,-70.93758
26510018,Moquegua, Moquegua,-17.18848,-70.93848
26520018,Moquegua, Moquegua,-17.20022,-70.91919
26530018,Moquegua, Moquegua,-17.21043,-70.94083000000001
26540018,Moquegua, Moquegua,-17.17294,-70.91071
26550018,Moquegua, Moquegua,-17.18995,-70.94333
26560018,Moquegua, Moquegua,-17.19697,-70.92198000000001
26570018,Moquegua, Moquegua,-17.1967,-70.91709
26580018,Moquegua, Moquegua,-17.20242,-70.91911
26590018,Moquegua, Moquegua,-17.1937,-70.93147999999999
26600018,Moquegua, Moquegua,-17.19625,-70.92774
26610018,Moquegua, Moquegua,-17.20906,-70.92341999999999
26620018,Moquegua, Moquegua,-17.19531,-70.93906
26630018,Moquegua, Moquegua,-17.19665,-70.94204000000001
26640018,Moquegua, Moquegua,-17.19491,-70.94274
26650018,Moquegua, Moquegua,-17.19506,-70.95308
26660018,Moquegua, Moquegua,-17.20853,-70.95378
26670018,Moquegua, Moquegua,-17.20004,-70.94881
26680018,Moquegua, Moquegua,-17.20347,-70.95388
26690018,Moquegua, Moquegua,-17.19927,-70.94633
26700018,Moquegua, Moquegua,-17.20913,-70.94148
